ID,back_translated_DATA,LABEL,back_translated_DATA_tamil
TAM_HUAI_TR_349,all hair care by hair tidy therefore well maintained.,AI,മുടി വൃത്തിയായി മുടി വൃത്തിയായി സൂക്ഷിക്കുന്ന എല്ലാ മുടി പരിചരണവും നന്നായി പരിപാലിക്കുന്നു.
TAM_HUAI_TR_350,this small height model affects the hair.,AI,ഈ ചെറിയ ഉയരമുള്ള മോഡൽ മുടിയെ ബാധിക്കുന്നു.
TAM_HUAI_TR_351,these hair clips make hair suitable for set upon.,AI,ഈ ഹെയർ ക്ലിപ്പുകൾ സജ്ജീകരിക്കുന്നതിന് അനുയോജ്യമായ മുടിയെ ഉണ്ടാക്കുന്നു.
TAM_HUAI_TR_352,these hair clips do less make his hair up.,AI,ഈ ഹെയർ ക്ലിപ്പുകൾ അവന്റെ തലമുടി കുറയുന്നു.
TAM_HUAI_TR_353,dark hair cream covers the body well.,AI,ഇരുണ്ട ഹെയർ ക്രീം ശരീരത്തെ നന്നായി മൂടുന്നു.
TAM_HUAI_TR_354,wear hair cream for your hair.,AI,നിങ്ങളുടെ മുടിക്ക് ഹെയർ ക്രീം ധരിക്കുക.
TAM_HUAI_TR_355,her hair protagon that grown was grown.,AI,വളരുന്ന അവളുടെ മുടി പ്രൈമം വളർന്നു.
TAM_HUAI_TR_356,this lipum has the shell very hard.,AI,ഈ ലിപം ഷെൽ വളരെ കഠിനമാണ്.
TAM_HUAI_TR_357,this type causes rash on both lips.,AI,ഈ തരം രണ്ട് ചുണ്ടുകളിലും ചുണങ്ങു കാരണമാകുന്നു.
TAM_HUAI_TR_358,his green color sounded very beautiful.,AI,അവന്റെ പച്ച നിറം വളരെ മനോഹരമായി.
TAM_HUAI_TR_359,this biological trait quickly fades.,AI,ഈ ബയോളജിക്കൽ സ്വഭാവം പെട്ടെന്ന് മങ്ങുന്നു.
TAM_HUAI_TR_360,final lipclass featured high lips gloss.,AI,അന്തിമ ലിപ്ക്ലാസ് ഫീച്ചർ ഉയർന്ന ലിപ്സ് ഗ്ലോസ്സ്.
TAM_HUAI_TR_361,lips can refer to the lips.,AI,ചുണ്ടുകൾക്ക് ചുണ്ടുകളെ പരാമർശിക്കാം.
TAM_HUAI_TR_362,another short scrub keeps the lips well.,AI,മറ്റൊരു ഹ്രസ്വ സ്ക്രബ് ചുണ്ടുകൾ നന്നായി സൂക്ഷിക്കുന്നു.
TAM_HUAI_TR_363,this simplified script makes folding sculpture more difficult.,AI,ഈ ലളിതമായ സ്ക്രിപ്റ്റ് മടക്കിക്കളയുന്നു ശില്പം കൂടുതൽ ബുദ്ധിമുട്ടാക്കുന്നു.
TAM_HUAI_TR_364,our plastic moisturizer keeps those lips for the long time.,AI,ഞങ്ങളുടെ പ്ലാസ്റ്റിക് മോയ്സ്ചുറൈസർ ആ ചുണ്ടുകൾ ദീർഘനേരം നിലനിർത്തുന്നു.
TAM_HUAI_TR_365,a wet moisturizer is high on their skin.,AI,നനഞ്ഞ മോയ്സ്ചുറൈസർ അവരുടെ ചർമ്മത്തിൽ ഉയർന്നതാണ്.
TAM_HUAI_TR_366,it brings the lip of mer mouth pink and shiny.,AI,ഇത് മെർ വായ പിങ്ക് നിറവും തിളക്കമുള്ളതും നൽകുന്നു.
TAM_HUAI_TR_367,the color from her lip does not match properly.,AI,അവളുടെ ചുണ്ടിൽ നിന്നുള്ള നിറം ശരിയായി പൊരുത്തപ്പെടുന്നില്ല.
TAM_HUAI_TR_368,this lip of lips would thin.,AI,ചുണ്ടുകളുടെ ഈ ചുണ്ടു നേർത്തതാണ്.
TAM_HUAI_TR_369,second lip piercing causes sting on the lips.,AI,രണ്ടാമത്തെ ലിപ് തുളയ്ക്കൽ ചുണ്ടുകളിൽ കുത്തനെ ഉണ്ടാക്കുന്നു.
TAM_HUAI_TR_370,probably one mask covering the lips.,AI,ഒരുപക്ഷേ ചുണ്ടുകൾ മൂടുന്നു.
TAM_HUAI_TR_371,our daily service shifts the lips briefly.,AI,ഞങ്ങളുടെ ദൈനംദിന സേവനം ചുണ്ടുകളെ ഹ്രസ്വമായി മാറ്റുന്നു.
TAM_HUAI_TR_372,like lip liner helps you paint our lips white.,AI,ലൈപ്പ് ലൈനർ ഞങ്ങളുടെ ചുണ്ടുകൾ വെള്ള പെയിന്റ് ചെയ്യാൻ സഹായിക്കുന്നു.
TAM_HUAI_TR_373,the feather liner drys our lips.,AI,തൂവൽ ലൈനർ ചുണ്ടുകൾ വരണ്ടുപോകുന്നു.
TAM_HUAI_TR_374,some cream of this one keeps the lips cool and firm.,AI,ഇതിൽ ചില ക്രീം ചുണ്ടുകൾ തണുപ്പിക്കുകയും ഉറച്ചുനിൽക്കുകയും ചെയ്യുന്നു.
TAM_HUAI_TR_375,this lip is curled just like every compound leaf.,AI,എല്ലാ സംയുക്ത ഇലയും പോലെ ഈ ചുററ്റിക്കപ്പെട്ടു.
TAM_HUAI_TR_376,adjusts the thickness of key edges of this seal.,AI,ഈ മുദ്രയുടെ പ്രധാന അരികുകളുടെ കനം ക്രമീകരിക്കുന്നു.
TAM_HUAI_TR_377,the lip of the lip could soon be used.,AI,ചുണ്ടിന്റെ ചുണ്ട് ഉടൻ ഉപയോഗിക്കാം.
TAM_HUAI_TR_378,each one lasted a long time.,AI,ഓരോന്നും വളരെക്കാലം നീണ്ടുനിന്നു.
TAM_HUAI_TR_379,this lipstick caused problems to the lips.,AI,ഈ ലിപ്സ്റ്റിക്ക് ചുണ്ടുകളിലേക്ക് പ്രശ്നങ്ങൾക്ക് കാരണമായി.
TAM_HUAI_TR_380,this option allows more protection past the lips.,AI,ഈ ഓപ്ഷൻ കൂടുതൽ പരിരക്ഷയെ മറികടക്കാൻ അനുവദിക്കുന്നു.
TAM_HUAI_TR_381,silver cream makes his skin very tender.,AI,സിൽവർ ക്രീം തന്റെ ചർമ്മത്തെ വളരെ ടെൻഡർ ചെയ്യുന്നു.
TAM_HUAI_TR_382,this mixture causes tenderness in the urine.,AI,ഈ മിശ്രിതം മൂത്രത്തിൽ ആർദ്രത ഉണ്ടാക്കുന്നു.
TAM_HUAI_TR_383,most moseruser keeps the skin young for this growing season.,AI,വളരുന്ന ഈ സീസണിൽ മിക്ക സോസററും ചർമ്മത്തെ ചെറുപ്പമായി നിലനിർത്തുന്നു.
TAM_HUAI_TR_384,this is their image before the world.,AI,ഇത് ലോകത്തിന് മുമ്പുള്ള അവരുടെ പ്രതിച്ഛായയാണ്.
TAM_HUAI_TR_385,quick face wash got his face shiny.,AI,ദ്രുത മുഖത്ത് അവന്റെ മുഖം തിളക്കം ലഭിച്ചു.
TAM_HUAI_TR_386,this face would dry soft hair.,AI,ഈ മുഖം മൃദുവായ മുടി വരണ്ടതാക്കും.
TAM_HUAI_TR_387,this sun usually protects a city without the sun ' s rays.,AI,ഈ സൂര്യൻ സാധാരണയായി സൂര്യന്റെ കിരണങ്ങളില്ലാതെ ഒരു നഗരത്തെ സംരക്ഷിക്കുന്നു.
TAM_HUAI_TR_388,either rectangular screen is high in the ground.,AI,ഒന്നുകിൽ ചതുരാകൃതിയിലുള്ള സ്ക്രീൻ നിലത്ത് ഉയർന്നതാണ്.
TAM_HUAI_TR_389,some process immediately refreshes the skin.,AI,ചില പ്രക്രിയ ഉടൻ ചർമ്മത്തെ പുതുക്കുന്നു.
TAM_HUAI_TR_390,this face mask causes scratches to their skin.,AI,ഈ മുഖം മാസ്ക് മാന്തികുകൾ ചർമ്മത്തിലേക്ക് കാരണമാകുന്നു.
TAM_HUAI_TR_391,this thing holds my skin well.,AI,ഈ കാര്യം എന്റെ ചർമ്മത്തെ നന്നായി പിടിക്കുന്നു.
TAM_HUAI_TR_392,this scrub make it more open for the handicapped.,AI,ഈ സ്ക്രബ് വൈകല്യമുള്ളവർക്കായി കൂടുതൽ തുറക്കുന്നു.
TAM_HUAI_TR_393,this house softens any moment.,AI,ഈ വീട് ഏത് നിമിഷവും മൃദുവാക്കുന്നു.
TAM_HUAI_TR_394,her face is high with black skin.,AI,കറുത്ത തൊലി ഉപയോഗിച്ച് അവളുടെ മുഖം ഉയർന്നതാണ്.
TAM_HUAI_TR_395,that you are the instrument of the eyes.,AI,നിങ്ങൾ കണ്ണുകളുടെ ഉപകരണമാണ്.
TAM_HUAI_TR_396,whipped cream got irritation.,AI,പ്രകോപിപ്പിക്കുന്നതിന് ചമ്മട്ടി ക്രീം.
TAM_HUAI_TR_397,my nail polish quickly degraded.,AI,എന്റെ നഖം പോളിഷ് വേഗത്തിൽ തരംതാഴ്ത്തി.
TAM_HUAI_TR_398,this meant gently healing the wounds.,AI,ഇത് മുറിവുകളെ സ ently മ്യമായി സുഖപ്പെടുത്തുന്നു.
TAM_HUAI_TR_399,the solution drys the wound.,AI,പരിഹാരം മുറിവ് വരയ്ക്കുന്നു.
TAM_HUAI_TR_400,their download file is not effective.,AI,അവരുടെ ഡൗൺലോഡ് ഫയൽ ഫലപ്രദമല്ല.
TAM_HUAI_TR_401,this nail scratches my inside.,AI,ഈ നഖം എന്റെ ഉള്ളിൽ മാന്തികുഴിയുന്നു.
TAM_HUAI_TR_402,this mechanism protects the middle fingers better.,AI,ഈ സംവിധാനം മധ്യ വിരലുകളെ മികച്ച രീതിയിൽ സംരക്ഷിക്കുന്നു.
TAM_HUAI_TR_403,he has gave cream fingers more fat.,AI,അവൻ ക്രീം വിരലുകൾ കൂടി കൊഴുപ്പ് നൽകി.
TAM_HUAI_TR_404,its action strengthens her harder fingers.,AI,അതിന്റെ പ്രവർത്തനം അവളുടെ കഠിനമായ വിരലുകളെ ശക്തിപ്പെടുത്തുന്നു.
TAM_HUAI_TR_405,that also makes the injured fingers break.,AI,പരിക്കേറ്റ വിരലുകളെയും അത് നടത്തുന്നു.
TAM_HUAI_TR_406,।,HUMAN,.
TAM_HUAI_TR_407,sick is beautiful,HUMAN,രോഗം മനോഹരമാണ്
TAM_HUAI_TR_408,any sweaty leather will be unbearable.,HUMAN,ഏതെങ്കിലും വിയർപ്പ് തുകൽ അസഹനീയമായിരിക്കും.
TAM_HUAI_TR_409,meera sekha ' s wings and body ।,HUMAN,മീര സെഖാവിന്റെ ചിറകുകളും ശരീരവും.
TAM_HUAI_TR_410,frequently with pig oil,HUMAN,പതിവായി പന്നി എണ്ണയിൽ
TAM_HUAI_TR_411,pulpodi come me kiss you much do,HUMAN,പൾപോഡി ഞാൻ കൂടുതൽ ചുംബിക്കുന്നു
TAM_HUAI_TR_412,"thus, his soil is very dry.",HUMAN,"അങ്ങനെ, അവന്റെ മണ്ണ് വളരെ വരണ്ടതാണ്."
TAM_HUAI_TR_413,can behave without troublesome at the other,HUMAN,മറ്റുള്ളവയിൽ പ്രശ്നമില്ലാതെ പെരുമാറാൻ കഴിയും
TAM_HUAI_TR_414,be good about wear.,HUMAN,വസ്ത്രത്തെക്കുറിച്ച് നല്ലവരായിരിക്കുക.
TAM_HUAI_TR_415,no more control.,HUMAN,കൂടുതൽ നിയന്ത്രണമില്ല.
TAM_HUAI_TR_416,too short time is also head question.,HUMAN,വളരെ ചുരുങ്ങിയ സമയവും തലക്കെട്ടും.
TAM_HUAI_TR_417,k - he came say good - bye,HUMAN,കെ - അദ്ദേഹം പറഞ്ഞു - ബൈ
TAM_HUAI_TR_418,excessive [UNK],HUMAN,അമിതമായ [UNK]
TAM_HUAI_TR_419,solid weight,HUMAN,കട്ടിയുള്ള ഭാരം
TAM_HUAI_TR_420,॥,HUMAN,.
TAM_HUAI_TR_421,the most fundamental units and their combinations are unnecessary,HUMAN,"ഏറ്റവും അടിസ്ഥാന യൂണിറ്റുകൾ, അവയുടെ കോമ്പിനേഷനുകൾ അനാവശ്യമാണ്"
TAM_HUAI_TR_422,shampoo age and style dandruff,HUMAN,ഷാംപൂ പ്രായവും സ്റ്റൈൽ താരവും
TAM_HUAI_TR_423,young ketta on a tea shirt,HUMAN,ഒരു ടീ ഷർട്ടിൽ യുവ കെറ്റ
TAM_HUAI_TR_424,that perfume smell comes up look... a chest ache,HUMAN,പെർഫ്യൂം ഗന്ധം നോക്കുന്നു ... ഒരു നെഞ്ച് വേദന
TAM_HUAI_TR_425,his lipstick shade hadn ' t scare me,HUMAN,അവന്റെ ലിപ്സ്റ്റിക്ക് ഷേഡ് എന്നെ ഭയപ്പെടുത്താൻ കഴിയില്ല
TAM_HUAI_TR_426,our watch brand is so unique because there are many collections and the brand which the collection are very personal,HUMAN,"ഞങ്ങളുടെ വാച്ച് ബ്രാൻഡ് വളരെ സവിശേഷമാണ്, കാരണം ശേഖരം വളരെ വ്യക്തിപരമായി നിരവധി ശേഖരവും ബ്രാൻഡും ഉണ്ട്"
TAM_HUAI_TR_427,then good...,HUMAN,പിന്നെ നല്ലത് ...
TAM_HUAI_TR_428,green dried garden cloth,HUMAN,പച്ച ഉണങ്ങിയ പൂന്തോട്ട തുണി
TAM_HUAI_TR_429,yeah. so well.,HUMAN,അതെ.നന്നായി.
TAM_HUAI_TR_430,one being the birthplace of the kummiya,HUMAN,ഒന്ന് കുമ്മേയയുടെ ജന്മസ്ഥലം
TAM_HUAI_TR_431,not included in disney stores.,HUMAN,ഡിസ്നി സ്റ്റോറുകളിൽ ഉൾപ്പെടുത്തിയിട്ടില്ല.
TAM_HUAI_TR_432,audio editing fine,HUMAN,ഓഡിയോ എഡിറ്റിംഗ് മികച്ചത്
TAM_HUAI_TR_433,thus leaves weight will be qualitia,HUMAN,അങ്ങനെ ഭാരം 2 ടു കനത്തതായിരിക്കും
TAM_HUAI_TR_434,improving software will improve quality,HUMAN,സോഫ്റ്റ്വെയർ മെച്ചപ്പെടുത്തുന്നത് നിലവാരം മെച്ചപ്പെടുത്തും
TAM_HUAI_TR_435,chemicals from,HUMAN,നിന്നുള്ള രാസവസ്തുക്കൾ
TAM_HUAI_TR_436,brand eagle is a name though,HUMAN,ബ്രാൻഡ് കഴുകന് ഒരു പേരാണ്
TAM_HUAI_TR_437,oil on,HUMAN,ഓയിൽ
TAM_HUAI_TR_438,but who they come and say next is a little touch of bitterness,HUMAN,എന്നാൽ അവർ വന്ന് അടുത്തതായി കയ്പുള്ള ഒരു ചെറിയ സ്പർശനമാണ്
TAM_HUAI_TR_439,why not the taste has a fun time and i don ' t mind,HUMAN,"എന്തുകൊണ്ടാണ് രുചിക്ക് ഒരു രസകരമായ സമയം ലഭിക്കാത്തത്, എനിക്ക് ഓർമിക്കുന്നില്ല"
TAM_HUAI_TR_440,but sometimes anyone does or give so to foam,HUMAN,എന്നാൽ ചിലപ്പോൾ ആരെങ്കിലും നുരയോട് അങ്ങനെ ചെയ്യുകയോ നൽകുകയോ ചെയ്യുക
TAM_HUAI_TR_441,objects are considered very standard above all time,HUMAN,ഒബ്ജക്റ്റുകൾ എല്ലായ്പ്പോഴും വളരെ സാധാരണമായി കണക്കാക്കപ്പെടുന്നു
TAM_HUAI_TR_442,michael works a kind on intimidation of the public.,HUMAN,പൊതുജനങ്ങളെ ഭീഷണിപ്പെടുത്തുന്നതിൽ മൈക്കൽ ഒരു തരം പ്രവർത്തിക്കുന്നു.
TAM_HUAI_TR_443,this is a middly governor i might say any too much,HUMAN,ഞാൻ വളരെയധികം പറഞ്ഞ ഒരു സംഭവവികാസമാണിത്
TAM_HUAI_TR_444,"it creates more sunlight in winter, so is genetically similar with winter",HUMAN,"ഇത് ശൈത്യകാലത്ത് കൂടുതൽ സൂര്യപ്രകാശം സൃഷ്ടിക്കുന്നു, അതിനാൽ ജനിതകപരമായി ശൈത്യകാലവുമായി സമാനമാണ്"
TAM_HUAI_TR_445,this needed a good cause,HUMAN,ഇതിന് ഒരു നല്ല കാരണം ആവശ്യമാണ്
TAM_HUAI_TR_446,this is a natural reason i have been thinking too lately.,HUMAN,ഇതും ഞാൻ ഈയിടെയായി ചിന്തിക്കുന്ന സ്വാഭാവിക കാരണമാണിത്.
TAM_HUAI_TR_447,this to a fair bit of a small bit of black to,HUMAN,ഇത് ഒരു ചെറിയ ചെറിയ കറുപ്പ്
TAM_HUAI_TR_448,my leg are always rainy,HUMAN,എന്റെ കാൽ എല്ലായ്പ്പോഴും മഴയാണ്
TAM_HUAI_TR_449,this english girl totally caughtly,HUMAN,ഈ ഇംഗ്ലീഷ് പെൺകുട്ടി പൂർണ്ണമായും തിരഞ്ഞെടുക്കപ്പെട്ടു
TAM_HUAI_TR_450,she is so much me,HUMAN,അവൾ എന്നെ വളരെയധികം ആണ്
TAM_HUAI_TR_451,i meant only to buy one - time investment.,HUMAN,ഞാൻ ഉദ്ദേശിച്ചത് ഒരു - സമയ നിക്ഷേപം വാങ്ങാൻ മാത്രമാണ്.
TAM_HUAI_TR_452,all this work freely available,HUMAN,ഇതെല്ലാം സ avail ജന്യമായി ലഭ്യമാണ്
TAM_HUAI_TR_453,certainly this is for a business...,HUMAN,തീർച്ചയായും ഇത് ഒരു ബിസിനസ്സിനാണ് ...
TAM_HUAI_TR_454,this is largely the same common in second sandals,HUMAN,രണ്ടാമത്തെ ചെരുപ്പുകളിൽ ഇത് പ്രധാനമായും തുല്യമാണ്
TAM_HUAI_TR_455,i don ' t usually need to wash in water so this clothes wash is not right for help dry paper,HUMAN,ഞാൻ സാധാരണയായി വെള്ളത്തിൽ കഴുകേണ്ടതിനാൽ ഈ വസ്ത്രങ്ങൾ കഴുകാത്ത വരണ്ട പേപ്പറിന് ശരിയല്ല
TAM_HUAI_TR_456,this form is not suitable for the ।,HUMAN,ഈ ഫോം അനുയോജ്യമല്ല.
TAM_HUAI_TR_457,this cream may clear the acne off,HUMAN,ഈ ക്രീം മുഖക്കുരു മായ്ക്കാം
TAM_HUAI_TR_458,this shirt however is not is,HUMAN,എന്നിരുന്നാലും ഈ ഷർട്ട് അല്ല
TAM_HUAI_TR_459,this skin your fabric will be ॥,HUMAN,ഈ ചർമ്മം നിങ്ങളുടെ ഫാബ്രിക് ആയിരിക്കും.
TAM_HUAI_TR_460,this center will stay won,HUMAN,ഈ കേന്ദ്രം വിജയിക്കും
TAM_HUAI_TR_461,this letter is not a,HUMAN,ഈ കത്ത് ഒരു അല്ല
TAM_HUAI_TR_462,"have my soap right here, so don ' on",HUMAN,"എന്റെ സോപ്പ് ഇവിടെയുണ്ട്, അതിനാൽ ഇല്ല"
TAM_HUAI_TR_463,this soap screamed so loud,HUMAN,ഈ സോപ്പ് വളരെ ഉച്ചത്തിൽ നിലവിളിച്ചു
TAM_HUAI_TR_464,this natural cast epacterial oil may provide somewhat good teased model,HUMAN,ഈ പ്രകൃതിദത്ത പ്രകൃതിദത്ത ഇപ്പർ ഇപ്പർ ഇപ്പർ ഓയിൽ കുറച്ച് കളിയാക്കിയ മോഡൽ നൽകാം
TAM_HUAI_TR_465,this fact is good against long tooth,HUMAN,ഈ വസ്തുത നീളമുള്ള പല്ലിനെതിരെ നല്ലതാണ്
TAM_HUAI_TR_466,corn paste is good and the people,HUMAN,ധാന്യം ഒട്ടിക്കുന്നത് നല്ലതും ആളുകളുമാണ്
TAM_HUAI_TR_467,there is less means more good communication in the american language than this on,HUMAN,അമേരിക്കൻ ഭാഷയിൽ ഇതിനേക്കാൾ നല്ല ആശയവിനിമയം കുറവാണ്
TAM_HUAI_TR_468,this is if not guaranteed,HUMAN,ഉറപ്പില്ലെങ്കിൽ ഇത്
TAM_HUAI_TR_469,reached for this red hair,HUMAN,ഈ ചുവന്ന മുടിക്ക് എത്തി
TAM_HUAI_TR_470,inda shampoo is currently banned in ।,HUMAN,ഇന്ഡ ഷാംപൂ നിലവിൽ നിരോധിച്ചിരിക്കുന്നു.
TAM_HUAI_TR_471,one clenched muscle spasm,HUMAN,ഒരാൾ തടസ്സപ്പെട്ട പേശി രോഗാവസ്ഥ
TAM_HUAI_TR_472,isiah comes beside archana and mantli argue with...,HUMAN,"അർച്ചന, മാന്ത്രികൻ എന്നിവരോടൊപ്പം ഐസ്അ വരുന്നു ..."
TAM_HUAI_TR_473,nothing cold,HUMAN,തണുത്ത ഒന്നുമില്ല
TAM_HUAI_TR_474,our body ' is natural at,HUMAN,നമ്മുടെ ശരീരം സ്വാഭാവികമാണ്
TAM_HUAI_TR_475,body parts and include,HUMAN,ശരീരഭാഗങ്ങൾ കൂടാതെ ഉൾപ്പെടുത്തുക
TAM_HUAI_TR_476,its toxin binds the cell,HUMAN,അതിന്റെ ടോക്സിൻ സെല്ലിനെ ബന്ധിപ്പിക്കുന്നു
TAM_HUAI_TR_477,body all over my body,HUMAN,ശരീരം എന്റെ ശരീരം
TAM_HUAI_TR_478,the book looks for,HUMAN,പുസ്തകം തിരയുന്നു
TAM_HUAI_TR_479,immediately very,HUMAN,ഉടൻ തന്നെ
TAM_HUAI_TR_480,...,HUMAN,...
TAM_HUAI_TR_481,no...,HUMAN,ഇല്ല ...
TAM_HUAI_TR_482,can exchang information to the top of recording,HUMAN,റെക്കോർഡിംഗിന്റെ മുകളിലേക്ക് വിവരങ്ങൾ കൈമാറാൻ കഴിയും
TAM_HUAI_TR_483,villagers go by their desired place in a timely manner,HUMAN,സമയബന്ധിതമായി ഗ്രാമവാസികൾ അവരുടെ ആവശ്യമുള്ള സ്ഥലത്ത് പോകുന്നു
TAM_HUAI_TR_484,smell is the only smell to describe a game,HUMAN,ഒരു ഗെയിമിനെ വിവരിക്കുന്ന ഒരേയൊരു മണം മണം
TAM_HUAI_TR_485,shoulder surgery to carry,HUMAN,ചുമക്കാൻ തോളിൽ ശസ്ത്രക്രിയ
TAM_HUAI_TR_486,is this actual weight,HUMAN,ഇത് യഥാർത്ഥ ഭാരം
TAM_HUAI_TR_487,no red hair oil,HUMAN,ചുവന്ന മുടി എണ്ണയില്ല
TAM_HUAI_TR_488,there just no way.,HUMAN,ഒരു വഴിയുമില്ല.
TAM_HUAI_TR_489,this is not mean,HUMAN,ഇത് അർത്ഥമാക്കുന്നില്ല
TAM_HUAI_TR_490,i is,HUMAN,ഞാന്
TAM_HUAI_TR_491,whatever the hair begins ॥,HUMAN,മുടി ആരംഭിക്കുന്നതെന്തും.
TAM_HUAI_TR_492,he can start anywhere,HUMAN,അവന് എവിടെയും ആരംഭിക്കാൻ കഴിയും
TAM_HUAI_TR_493,there were minor comment,HUMAN,ചെറിയ അഭിപ്രായം ഉണ്ടായിരുന്നു
TAM_HUAI_TR_494,when you sleep ।,HUMAN,നിങ്ങൾ ഉറങ്ങുമ്പോൾ.
TAM_HUAI_TR_495,because you know how to know,HUMAN,കാരണം നിങ്ങൾക്ക് എങ്ങനെ അറിയാമെന്ന് നിങ്ങൾക്കറിയാം
TAM_HUAI_TR_496,can take decades to use,HUMAN,ഉപയോഗിക്കാൻ പതിറ്റാണ്ടുകളായി കഴിക്കാം
TAM_HUAI_TR_497,and me life is bastta...,HUMAN,ഞാൻ ജീവിതം ബാസ്തിയയാണ് ...
TAM_HUAI_TR_498,also like sandals because it seems very expensive i wear and this is matching our sizes of clothing,HUMAN,"ചെരുപ്പ് പോലെ, കാരണം ഇത് വളരെ ചെലവേറിയതാണെന്ന് തോന്നുന്നു, ഇത് ഞങ്ങളുടെ വലുപ്പത്തിലുള്ള വസ്ത്രങ്ങളുമായി പൊരുത്തപ്പെടുന്നു"
TAM_HUAI_TR_499,will have to or,HUMAN,ചെയ്യേണ്ടിവരും അല്ലെങ്കിൽ
TAM_HUAI_TR_500,i hate that tiffany brand shirt for its fabrich is just right convenient to wear,HUMAN,ടിഫാനി ബ്രാൻഡ് ഷർട്ട് ധരിക്കാൻ സൗകര്യപ്രദമാണെന്ന് ഞാൻ വെറുക്കുന്നു
TAM_HUAI_TR_501,jenny loved this soap because it has less glycerin and really excellent scent,HUMAN,"ജെന്നി ഈ സോപ്പ് ഇഷ്ടപ്പെട്ടു, കാരണം ഇതിന് ഗ്ലിസറിൻ കുറവാണ്, മികച്ച സുഗന്ധമുണ്ട്"
TAM_HUAI_TR_502,"i like my jeans because denim is such nice new smell, and it removes the oil on these jeans or presents it a new look.",HUMAN,"ഞാൻ എന്റെ ജീൻസ് ഇഷ്ടമാണ്, കാരണം ഡെനിം അത്തരം നല്ല മണം ആണ്, അത് ഈ ജീൻസിന്മേൽ എണ്ണ നീക്കം ചെയ്യുകയോ അല്ലെങ്കിൽ ഒരു പുതിയ രൂപം അവതരിപ്പിക്കുകയോ ചെയ്യുന്നു."
TAM_HUAI_TR_503,i like the mom. the right kind of pimples come to me scin and get one specific kind of hard bite bit.,HUMAN,എനിക്ക് അമ്മയെ ഇഷ്ടമാണ്.ശരിയായ തരത്തിലുള്ള മുഖക്കുരു എന്റെയടുത്ത് ഒരു പ്രത്യേക തരം ഹാർഡ് കടിയേറ്റ ബിറ്റ് ലഭിക്കും.
TAM_HUAI_TR_504,i don ' nak manage enough sandals because,HUMAN,ഞാൻ ആവശ്യത്തിന് ചെരുപ്പ് മാനേജുചെയ്യുന്നില്ല
TAM_HUAI_TR_505,treated me like b book.,HUMAN,എന്നെ ബി ബുക്ക് പോലെ കണക്കാക്കി.
TAM_HUAI_TR_506,"i like it, it still very sweet smell but the smell lasts some good time. this allowed me somewhat soft look for my hair",HUMAN,"എനിക്ക് ഇത് ഇഷ്ടമാണ്, ഇത് ഇപ്പോഴും വളരെ മധുരമുള്ള വാസനയാണ്, പക്ഷേ മണം കുറച്ച് നല്ല സമയം നീണ്ടുനിൽക്കും.ഇത് എന്റെ മുടിക്ക് കുറച്ച് മൃദുവായ രൂപം അനുവദിച്ചു"
TAM_HUAI_TR_507,family like it so it gives you a very privacy and relaxation ॥,HUMAN,കുടുംബം അതുപോലുള്ള കുടുംബം നിങ്ങൾക്ക് വളരെ സ്വകാര്യതയും വിശ്രമവും നൽകുന്നു.
TAM_HUAI_TR_508,answer me. jasti i need not come,HUMAN,എനിക്ക് മറുപടി നൽകൂ.ജസ്റ്റി ഞാൻ വരേണ്ടതില്ല
TAM_HUAI_TR_509,i shouldn ' t have any daddy,HUMAN,ഞാൻ ഒരു ഡാഡിയും ഇല്ല
TAM_HUAI_TR_510,"my earboors are so wonderful and hear with a particular songs or tune is, its sound quality is quite high",HUMAN,"എന്റെ ഇയർബൂഴ്സ് വളരെ അത്ഭുതകരവും ഒരു പ്രത്യേക ഗാനങ്ങളുമായി കേൾക്കുന്നതും കേൾക്കുന്നതുമാണ്, അതിന്റെ ശബ്ദ നിലവാരം വളരെ കൂടുതലാണ്"
TAM_HUAI_TR_511,my beloved brand was unique and good. mileage it thinks very fine,HUMAN,എന്റെ പ്രിയപ്പെട്ട ബ്രാൻഡ് സവിശേഷവും നല്ലതുമായിരുന്നു.മൈലേജ് വളരെ മികച്ചതായി കരുതുന്നു
TAM_HUAI_TR_512,this bike brand became older until i couldn ' t get spare as easily,HUMAN,എനിക്ക് എളുപ്പത്തിൽ ഒഴിവാക്കാൻ കഴിയാത്തതുവരെ ഈ ബൈക്ക് ബ്രാൻഡ് പഴയതായി
TAM_HUAI_TR_513,"my experience france is absolutely fantastic, the best charging systems and safety are added in easy to operate",HUMAN,"എന്റെ അനുഭവം ഫ്രാൻസ് തികച്ചും അതിശയകരമാണ്, മികച്ച ചാർജിംഗ് സിസ്റ്റങ്ങളും സുരക്ഷയും പ്രവർത്തിക്കാൻ എളുപ്പത്തിൽ ചേർത്തു"
TAM_HUAI_TR_514,"my address appears as secure and therefore has many amazing features, which is very fast after replying",HUMAN,"എന്റെ വിലാസം സുരക്ഷിതമാണെന്ന് തോന്നുന്നു, അതിനാൽ നിരവധി അതിശയകരമായ സവിശേഷതകളുണ്ട്, അത് മറുപടി നൽകിയ ശേഷം വളരെ വേഗതയുള്ളതാണ്"
